name	QC-1	QC-2	QC-3	QC-4	QC-5
M549T562	3919.913	3893.521333	3437.266667	3541.799429	3500.721643
M300T850	16218.39086	15893.41985	14651.768	14464.75388	16683.54
M247T721_1	2617.008682	2947.158222	2714.2775	2490.047591	2646.365714
M447T854	27103.5145	28369.79368	25011.99858	25487.61875	28848.4875
M483T475	16867.32	15040.85805	14864.00959	15447.3798	14304.94476
M529T772	1937.066769	1862.67375	1667.128941	1969.3044	1860.237053
M145T578	27803.25	27180.81818	29225.58276	26044.71895	30604.18766
M1098T577	1430.70247	1305.316158	1447.644	1242.538448	1352.582965
M430T63	189327.903	205939.764	225882.8303	209101.0978	203405.9158
M251T57	25933.20193	23534.18489	27602.47908	25587.87363	24091.82786
M189T535	9169.662778	9597.21185	10648.07935	9249.105	9314.513611
M262T763_2	43389.62668	48929.63985	50974.85463	45877.0935	49350.69263
M733T85	36086.14693	36007.67333	41530.09444	38258.04383	40184.123
M146T714	438954.494	476036.9575	510296.9311	451235.5855	499292.8054
M277T936	14269.08229	15359.96162	16367.79091	15884.88628	16907.85384
M360T387	17828.49768	19779.64167	20029.91947	18336.08278	20830.89461
M548T61_1	8152.200474	9388.6494	9117.898	8482.211211	9441.296471
M387T71	109097.2639	110251.7695	127391.1429	115069.8541	119488.3543
M494T393	2142.986667	2288.83435	2231.879	1935.137556	2085.667368
M881T303_2	3257.0915	3248.6668	3495.171864	2933.953043	3380.05972
M394T489_2	14702.8	14973.9345	14051.91872	14901.46024	12770.61111
M658T313	8425.129406	9020.444444	8722.1435	7864.277778	7775.090474
M556T76	48132.56116	55672.65	57235.595	53175.22222	53586.61516
M512T73	45012.3941	47990.525	53044.4046	51070.01175	51486.2062
M692T303_2	5282.856074	5693.411538	5927.644938	5322.379423	6118.741656
M267T299	11769.00794	12353.86558	13091.568	12949.38657	13983.5553
M381T307	11769.19436	10535.37537	10784.22194	10550.06471	9849
M580T300	5910.185335	5614.53	4979.970222	5446.201655	5249.731345
M592T148	17228.58246	16637.21964	15789.68806	16413.88972	14480.00205
M266T668	14199.36667	16886.60361	16231.887	15689.71176	15248.08421
M174T251	50890.6944	46087.01139	46445.52571	44378.5084	42944.8525
M449T663	16353.89212	15777.99214	17244.42418	18407.88931	15937.70162
M504T660	24119.28	26883.86718	26921.88924	27493.6041	28954.65176
M442T756	18330.16667	21790.89	19127.11333	19559.528	20043.765
M88T434	12109.99805	12789.4065	14456.67136	12945.33692	13074.52757
M386T313	19703.5635	20590.461	17608.66591	17925.94042	18698.81213
M468T367	5028.400722	5926.3955	5582.566667	5732.596059	5924.292
M660T86	9885.864727	9125.959429	10088.79	9839.3622	10959.9488
M169T872	13582.59595	14720.96	12409.93368	12959.30656	13952.67567
M631T367	23100.16051	20053.36105	24053.9145	22418.0994	22407.82062
M985T302	1801.78915	1638.966209	1695.160619	1528.883909	1782.663559
M345T589	7860.544895	8827.262632	9150.34925	9366.522056	9010.197895
M851T985	12812.11261	10939.41379	11421.9882	12619.12128	11972.02841
M626T661_2	29711.41407	31828.55259	29896.16909	33887.21076	34131.49968
M292T49	4356.205875	4177.293556	4201.27295	3844.034909	4614.1278
M527T301	4577.856242	4390.422552	5112.39759	4642.072296	4339.47
M261T682	6151.21065	5830.48965	5619.22088	5203.014286	6083.354227
M330T89_2	8492.068421	8930.638444	9674.181333	8446.557469	8191.8096
M585T236_2	112261.9081	120250.0468	128854.0465	133668.4208	122189.0043
M432T70	68762.34621	73455.67143	80679.43786	75039.99557	69039.9501
M335T68	13966.76035	16458.28632	16582.16695	15821.50708	16024.19477
M650T664_2	16028.83226	18803.23604	16175.86407	16773.49041	16437.372
M649T950	33852.89133	39977.37291	39157.43069	36750.175	35773.2
M849T71	7301.933737	7372.727783	8408.379053	8382.92	7906.841286
M581T277	4290.891696	4051.059091	4754.183087	4706.919667	4620.190118
M363T379	14189.41512	14611.44123	16877.9142	15597.50785	15458.81892
M929T595	812.7643333	802.2187458	875.1145	910.9581	934.8616538
M255T745	10031.40095	9924.528	10159.63444	8539.202941	9709.448
M190T723	2858.297278	2884.858667	3306.36585	3269.2959	3099.883105
M586T657	17168.17353	19586.87025	20482.28756	19971.9549	18688.35938
M113T301	94783.72627	96890.86685	108307.0504	99091.51611	110071.6419
M291T893	17410.65952	17985.06524	15098.53143	16415.8091	17486.97043
M847T599	2521.599281	2935.407441	2859.098057	2611.625067	2579.327874
M322T920	50834.81789	55213.68	47392.57405	50945.03179	56024.65665
M386T374	10344.95698	10260.61944	11202.7089	10407.34962	11970.77396
M685T424	1482.740875	1553.4795	1531.932188	1558.502857	1762.481333
M234T66	85982.99235	75365.97814	85844.35265	74623.26585	79815.90915
M704T331	7402.852957	7754.53392	6632.532565	6652.739069	7210.055512
M130T299	37956.306	39849.7	44595.46957	42822.06075	44080.82509
M887T982	1986.45	2357.549182	2208.502957	2300.77825	2103.714727
M123T101	1516569.973	1451322.451	1384404.338	1266229.318	1467949.567
M570T266	25969.13784	29388.80858	31294.11148	29722.32879	30213.96696
M525T588	1773.783	2141.955563	2038.668188	1951.837333	1958.347059
M410T69	29192.394	32838.41	35307.47186	31555.2051	32563.26229
M486T660	40506.506	48043.05493	44936.12392	43316.27664	47390.43615
M453T750	11760.02625	13353.36022	13554.429	13497.00294	11985.37711
M651T831	1403.339824	1402.15781	1232.564527	1321.923529	1479.261
M1170T1014	20571.2235	24002.45455	20225.63857	21408.36444	21501.15714
M608T828	32325.63557	35473.24345	29591.20441	31411.2051	33706.1856
M276T572	9773.50935	9573.02395	11031.7075	9454.536	10606.56412
M953T303	2645.178065	2647.195556	2857.127625	2351.527043	2603.190333
M452T373	5327.890263	6230.4681	5375.43105	6037.226	5796.70315
M509T285	4294.17036	3544.376684	4051.617731	4114.50784	3994.90516
M220T725	1916.794737	1926.778421	1924.3675	2051.2233	1686.242353
M648T556	2472	2987.721	2676.095438	2822.497765	2705.962118
M393T65_2	361359.0057	368274.7946	430576.4483	391168.2868	387776.883
M323T286	10461.13068	11260.23024	12066.5868	12429.95031	12208.05768
M181T79	94073.48067	96786.96656	112520.9911	101831.8737	100559.691
M301T709	6634.094714	5861.429412	5777.485619	5791.2271	6537.014
M1059T608	3407.43888	4112.683185	3719.860038	3899.5484	3941.904115
M238T326	11112.03189	12796.64926	12761.00068	12554.55416	13522.44374
M476T371	2192.150842	2427.0775	2618.912211	2406.335762	2596.093632
M813T46	1754.152462	1742.149786	1878.765	1597.36	1914.042533
M426T311	48887.78	58806.16011	57275.45915	54905.87514	57493.07189
M785T264	30763.32	35850.27242	37378.22213	35289.46104	35599.6715
M187T643	4124.402905	4694.940741	4158.849857	4249.136739	4787.334391
M134T433	92124.06309	84206.95659	95553.87522	79717.60522	87582.43555
M711T327_2	219696.3048	218079.308	188333.4961	225809.488	224321.6784
M524T351	29871.02385	32626.0924	34461.78065	28911.3792	30568.69557
M466T475	13216.67286	14493.2891	12632.84305	13962.94584	12148.70857
M472T62_1	9957.056769	10244.32792	11777.99058	11387.65385	10519.6325
M409T477	15334.35845	13403.74412	16070.635	14196.56433	14220.44
M453T73	6147.474529	6622.905545	6713.994526	7440.0426	6443.0121
M263T489	52276.92632	54343.92084	49815.43576	51376.414	44679.47776
M599T465	1596.247267	1687.155556	1603.152778	1403.336667	1682.7084
M699T89	11960.84154	10704.68431	11935.38154	12572.82693	10701.16131
M611T808	3423.20625	3123.025263	2920.558235	3061.748313	3445.2563
M634T78	4830.430941	5212.032375	5334.399188	4462.14	4746.96
M452T62_2	12694.92315	13055.82989	15120.3665	14183.77368	13221.66833
M424T532	2663.161346	2568.2717	2302.448	2374.063261	2252.653261
M534T79	12834.3952	11570.95482	11963.09975	11421.24454	10509.1137
M285T809	1868.674105	1835.830487	1601.823333	1930.806	1912.582461
M534T254	34544.81767	30703.42447	31565.5301	35072.84308	36522.40286
M310T667	8565.770333	9665.207704	10008.27706	10299.32589	9125.329208
M432T197	353589.4647	354706.13	403593.3033	401071.9127	349812.1258
M541T391	8374.991652	9800.078696	9963.104472	9953.728333	10044.12273
M212T841	9589.028579	11104.2645	9217.208	9671.2462	10198.80817
M1051T255	11993.713	12397.25331	14236.47465	13528.18171	13899.25863
M298T367	13037.46012	11557.349	14148.97371	12594.078	12536.34917
M153T144_2	44792.7469	44746.8435	51609.8057	43269.107	44076.82725
M189T1004	9702.980261	10424.15189	10189.66263	9181.39761	11156.63716
M846T984	103641.58	104023.3062	90286.33612	101198.3454	111055.9149
M185T704	3048.294286	2888.683318	3414.7899	3425.515826	3302.627774
M279T708	2671.44625	2868.15375	2508.725789	3014.165812	2613.577154
M232T481	691092.4806	733504.2743	845426.2449	758195.6407	759570.625
M372T323	212328.1558	218540.6381	252954.7274	219037.9786	215036.0926
M268T318	37527.24718	44642.97757	43195.2641	38321.42615	41569.96289
M246T1025	7702.297838	8198.1975	9280.542857	7860.966667	8446.108889
M590T867	2700.348235	2772.305556	2437.753	2380.967	2368.720516
M358T67_1	102440.7733	103464.8293	122904.1947	108512.1972	108003.12
M390T817	3318.364545	4074.463667	3638.384895	3564.44165	3731.431737
M629T73	8123.76455	8242.692478	9437.880529	8594.51085	7771.035947
M586T393	4501.848	4374.175294	4548.295368	4059.923211	3795.330526
M479T401	5767.160636	5890.478917	6910.348545	5934.559583	6015.480429
M257T590	144635.5526	166216.1024	169752.9645	162897.7008	178120.5432
M221T509	59792.8695	56146.363	67611.7714	57571.91339	62921.51657
M243T426	4707.908171	3866.812941	4275.966	4339.811667	4608.965333
M999T302_2	625.375	636.4875336	569.8041962	558.0503781	534.2342767
M749T89_1	4778.882333	5705.834588	4769.876923	5266.948167	5190.218737
M630T82	13020.87158	15745.79955	14825.20725	13571.10857	14858.60526
M364T840	20859.79728	22331.18817	18532.68773	19165.99448	21253.16764
M498T381	2329.807541	2362.932	2238.258722	2265.660833	2688.40215
M493T561	3778.961	4014.615	3570.1592	3480.85265	3298.6324
M327T83	15109.7	14273.39083	14461.06114	12934.09159	12621.6486
M411T709	504.3016793	520.8272727	580.0846154	502.5650909	586.117
M249T878	4688.57025	5469.4695	4546.197526	4638.478235	4832.741429
M488T562	3555.480059	4087.8	3386.04	3713.968105	3956.059143
M523T556	5456.046667	5949.7962	5735.335105	6658.31175	5755.127182
M740T286	11615.21916	12538.112	14043.97741	13190.59022	11969.54341
M173T285	22308.76933	25140.16728	26217.54346	27383.95429	24324.45664
M175T539	4905.798828	4220.949219	4919.296956	4525.375298	4205.045702
M380T67	15542.51957	16542.81957	19143.43229	17125.49319	17308.084
M426T428	2143.825143	2001.276	2176.404389	2063.265941	1781.233833
M284T857	45607.73613	53093.15354	49296.9428	47855.17189	55104.0758
M412T366	3126.01795	3170.541	3646.986667	3237.631684	3646.887381
M1081T607	700.4921734	777.3023793	665.5608181	806.776724	752.1358549
M305T402	26137.54526	25761.83735	21693.22887	23605.25887	25785.61077
M832T660_1	5767.08	5197.678358	6309.8001	5549.445727	6152.980852
M643T69	5855.904267	5635.974111	6629.314034	5646.165207	5478.9471
M492T88	4427.99	5399.995556	5350.242857	4994.883	4915.5925
M464T255	71132.10128	74239.59127	87007.60586	75936.75731	79457.90382
M192T482	13052.40409	14544.35142	13112.78667	15618.85787	13534.6323
M205T69_1	1174200.119	1300609.456	1461364.661	1368817.757	1336545.244
M679T756	2149.525	2518.7945	2343.781471	2316.86276	2057.095812
M664T832	1369.251	1683.07235	1651.492333	1540.014706	1598.719412
M378T780	27215.08323	31724.14004	28417.17619	27644.61874	32136.32397
M133T964	90269.34514	94056.35138	87043.88059	92351.616	106524.8861
M291T409	19551.20483	23383.52254	23680.58334	23261.54144	21306.55515
M476T765	30723.724	34005.79629	28287.83781	29739	33677.1781
M927T984	9626.708	9164.741793	8136.65	8091.5508	9305.666966
M235T265	9858.884579	9924.902303	11479.60497	11609.68053	10305.62474
M364T659	12739.3344	13590.77431	11653.4961	14405.90214	13688.51557
M1045T602	2760.566529	2319.777613	2358.866323	2417.692036	2689.776
M423T635	721.6007031	754.0935556	801.48744	838.134	684.5031429
M210T692	11653.294	12624.171	11466.279	11415.89486	13697.93935
M424T878	10745.79763	11473.9335	9227.192625	11089.51937	10977.81552
M432T560	10675.82163	10724.79947	9076.360842	9232.556125	10468.4375
M515T59	17888.7614	19104.18411	21971.93779	18475.619	19575.05355
M265T348	2748.032359	2591.032006	2823.880346	2321.297333	2436.610021
M566T683	3536.038895	4050.739	3607.666333	3242.897778	3732.844737
M250T63	12147.01243	11341.61221	12692.12261	10482.87059	10745.11059
M1137T1002	5031.166	5013.913289	4757.325	5058.822479	5859.835652
M317T802	2355.893182	2928.04514	2729.713956	2625.032308	2823.58344
M586T660_1	20031.012	21397.18283	24309.83919	24148.64486	22962.11005
M713T62	11568.72229	10731.71284	13279.98919	11609.472	11254.07143
M399T584	36237.90617	42353.54175	38515.04216	34407.92333	40170.62817
M522T170	9754.514676	10440.09943	8617.14	10623.84922	10341.37735
M164T74	7105.414737	7167.025412	8351.380889	8350.502222	8209.111647
M300T129	121377.7452	111041.3588	134621.3972	121395.6925	135278.5696
M271T353	3332.60915	3882.431083	3915.294118	3582.237857	4118.785522
M218T79	9521.924286	9856.303	11080.38032	10773.45333	9136.32
M369T1047	8309.554688	9913.029545	8951.95082	8304.237818	9640.445132
M462T660_2	53890.2612	58297.62952	56762.81373	62027.41595	66530.10142
M180T611	1123.339333	1122.906	1347.378833	1206.219412	1291.957412
M526T448	2183.340667	2438.554	2384.494737	1968.067632	2298.394429
M651T703	1633.55	1861.55625	1525.375833	1687.724368	1842.630625
M276T766	15871.22145	19860.31879	18825.68925	18278.26526	19223.75626
M555T94	15277.98883	14470.33412	17590.08896	17351.91615	15824.36539
M499T74	8734.355737	9635.416737	10732.4622	9486.942222	8877.025588
M935T607	1166.636087	1405.430868	1319.679818	1231.095701	1418.582542
M192T649	2708.298632	2477.510588	2861.742222	2297.508235	2640.793421
M184T75	18157.62319	20709.55016	22963.14471	20975.75714	21535.734
M573T556	2295.557483	2785.12635	2859.548692	2762.995586	2761.137
M521T79	111118.8645	129326.9127	141139.8242	127816.065	128976.6
M267T433_1	4652.724706	3895.057	4562.068235	4380.655211	4902.802667
M646T875	46181.05533	44449.74028	40525.13614	46132.63061	51248.2356
M304T450	114531.4286	116886.8479	139019.066	116975.7091	128666.8012
M327T401	4699.690227	4820.062609	5298.483474	4860.284667	5737.211241
M621T235	15060.595	16390.98785	15726.80493	18091.0144	18225.49215
M488T49	4229.6065	3845.608	4819.83925	4531.862471	4555.957895
M170T757	17292.18952	15535.02316	18968.87433	17749.08155	15701.7403
M667T587	734.9161111	837.0466667	660.8554167	731.367	743.3122222
M334T586	12223.34194	10824.792	9894.42075	10161.09333	10525.14117
M703T83	14187.24737	13614.17647	16688.32894	16138.57076	15293.67168
M736T757_2	8672.610667	10050.905	8996.866667	8379.674571	10069.42769
M291T664	6621.550875	7181.026353	7096.106667	6808.107867	8197.609375
M430T668	8750.98875	10267.06074	10774.53959	9266.623529	9313.02
M314T851	5728.258333	6321.27384	5331.45816	5537.565125	6487.244
M307T657	2155.283735	1972.301333	1810.4284	1855.021091	2186.805333
M487T587	2810.632	2660.508429	2738.541	2940.527778	3290.882667
M709T937_2	723.8125	782.3475	744.095	890.36725	836.4877857
M861T605	1351.706806	1172.2525	1450.593471	1212.21275	1286.328059
M363T755	23988.6119	25894.77474	22266.27771	24307.12245	27932.926
M461T520	2700.659171	2191.882846	2710.404278	2422.5	2565.445
M358T54	4060.229287	3333.358435	3546.792762	3857.404478	3382.171435
M253T448	1673.827379	1478.052231	1718.239545	1621.564548	1874.7885
M352T68	15513.4	13812.15526	17124.45675	14611.00919	14312.94974
M584T850	4029.646667	4082.187778	4422.580393	4596.79152	3674.650412
M682T559	5979.132353	6062.4	4850.859125	5639.679222	5462.378158
M598T280	1724.042105	1629.968947	1815.866684	1634.15475	1431.590941
M633T603	7084.766206	7647.576781	7981.275581	8465.058894	8866.048545
M693T291	3664.3981	3012.38535	3547.657759	3716.662857	3254.318182
M482T292	10511.14	11061.6535	12524.63689	10612.209	12475.67895
M274T393	12772.17017	13843.31148	15765.57235	14586.927	15655.75122
M482T71	18371.8398	19739.50048	21889.06143	22866.32514	19996.15124
M587T292	4044.573857	3860.205	4318.209947	4822.005893	4093.8
M885T73	5522.593143	6663.502857	5613.4	5502.133691	6227.105727
M902T664	8089.4484	9204.366667	8236.735043	8560.673429	9964.379478
M480T366	29850.50017	33860.20121	37380	34922.6487	37072.63995
M165T82	29137.98316	29451.03279	31743.71526	26788.28145	33727.49579
M219T571	4515.235833	3902.817333	4405.467125	3644.661429	4012.050625
M298T81_2	15709.01386	12573.70695	15503.91878	14728.29529	13960.15022
M537T736	33223.5	34323.12	27319.04222	33844.099	32866.015
M1042T303	1582.972696	1927.131	1974.6245	1715.14665	1805.148864
M595T589	2228.89808	2570.78863	2244.464095	2075.90381	2091.755125
M424T69	28719.5125	30383.5875	36247.02557	31142.94867	32188.28467
M512T668	5143.147059	5661.194294	5844.537222	4632.070588	5386.56
M282T814	2760.644125	2964.747	2954.040607	2758.23965	3405.70932
M486T594	9066.943459	9317.048	8098.581714	9941.018083	8122.55616
M883T65	4113.172474	3288.187737	3963.804632	4080.669333	4076.932114
M688T899	26471.57169	24316.16873	27855.20094	28267.64571	22849.6741
M446T508	9285.66	10039.728	10064.36613	9129.593667	8028.159412
M299T526	8550.889722	7302.428333	7968.568235	6965.961136	7038.928889
M925T310	3631.265882	3011.413444	2911.068512	3142.448842	3042.376667
M564T299	1480.75081	1670.600045	1548.2565	1637.94819	1868.386667
M276T797	1534.138415	1360.810952	1414.341128	1357.244634	1664.208
M807T559	3626.441176	3292.025625	3572.8242	2872.752	3445.734375
M366T89_2	4118.6215	4283.609647	4580.82	3616.74	3876.523167
M678T813	2914.95855	3648.1375	3103.260889	3229.2	3503.157762
M241T715_2	35713.79804	39828.2985	45049.1466	37226.22065	38616.77925
M297T488	13619.10789	15156.98662	13944.95971	14894.63821	11964.66075
M732T661	28673.95566	29640.24727	29753.29971	30775.67532	35777.65652
M715T587	2586.50925	2880.278684	2808.002833	3224.343889	3183.73188
M384T610	1453.178087	1376.882353	1541.406294	1210.565941	1490.85
M743T66	4108.604727	4036.550682	3244.145143	3683.585857	3859.565789
M494T241	1842.03	1532.062552	1971.675943	1874.257552	1818.990893
M696T276	36228.82871	35917.91292	42112.27217	32822.568	36744.66172
M470T589	3960.13025	5016.036462	4199.448474	4536.8505	4650.189474
M283T734	11447.72091	11287.353	10451.42483	11560.10039	9203.129056
M324T828	14138.35125	16148.628	17422.62534	14065.76869	15447.09706
M765T950	60155.53807	69384.272	61234.14036	73482.26405	61163.65111
M283T877	51235.75935	60894.1556	50761.234	48238.22571	54748.4677
M532T59	47890.38345	49082.24156	59541.7725	49169.416	50738.967
